date,AAPL
2017-03-17,137.2708127014638
2017-03-20,138.712259195293
2017-03-21,137.12372632454245
2017-03-22,138.6730361614473
2017-03-23,138.18274823837615
2017-03-24,137.9081870014563
2017-03-27,138.14352520453042
2017-03-28,141.00680667526606
2017-03-29,141.3205909460316
2017-03-30,141.13428153526456
2017-03-31,140.86952605680608
2017-04-03,140.9087490906518
2017-04-04,141.95796524602414
2017-04-05,141.22253336141736
2017-04-06,140.86952605680608
2017-04-07,140.55574178604058
2017-04-10,140.38904389219636
2017-04-11,138.8789570891372
2017-04-12,139.0456549829814
2017-04-13,138.31022309837468
2017-04-17,139.07507225836568
2017-04-18,138.457309475296
2017-04-19,137.947410035302
2017-04-20,139.67322352451248
2017-04-21,139.5065256306683
2017-04-24,140.84991453988326
2017-04-25,141.72262704294994
2017-04-26,140.88913757372896
2017-04-27,140.9970009168046
2017-04-28,140.85972029834468
2017-05-01,143.73280752754172
2017-05-02,144.64474306445405
2017-05-03,144.20348393369002
2017-05-04,143.6837787352346
2017-05-05,146.06657804136043
2017-05-08,150.03791021823682
2017-05-09,150.99887454745632
2017-05-10,150.28305417977242
2017-05-11,151.57741429668027
2017-05-12,153.694279777277
2017-05-15,153.30044433902643
2017-05-16,153.07398896203242
2017-05-17,147.9344364928627
2017-05-18,150.18914437684708
2017-05-19,150.70113044657282
2017-05-22,151.61679784050534
2017-05-23,151.42972600733634
2017-05-24,150.97681525334818
2017-05-25,151.49864720903014
2017-05-26,151.2426541741673
2017-05-30,151.3017294899049
2017-05-31,150.4057538678849
2017-06-01,150.819281078048
2017-06-02,153.05429719011983
2017-06-05,151.55772252476774
2017-06-06,152.06970859449345
2017-06-07,152.97553010246975
2017-06-08,152.60138643613172
2017-06-09,146.68400897641718
2017-06-12,143.17887357598732
2017-06-13,144.33084223287017
2017-06-14,142.92288054112444
2017-06-15,142.0662884629295
2017-06-16,140.07741949976423
2017-06-19,144.08469508396357
2017-06-20,142.77519225178048
2017-06-21,143.62193844401918
2017-06-22,143.38563718106883
2017-06-23,144.025619768226
2017-06-26,143.5727090142379
2017-06-27,141.51491884937872
2017-06-28,143.58255490019414
2017-06-29,141.4656894195974
2017-06-30,141.8004495421104
